ID,Checked,D_REVIEW_NOTES
4317,Recommend change,"I think this was a peat forest, degraded fire in 1998; cleared fire in 2003; cleared fire in 2016"
4318,NA,NA
4319,Agree,NA
4320,Agree,NA
4321,Agree,NA
4322,Agree,NA
4323,Agree,NA
4324,NA,NA
4325,Agree,NA
4326,Agree,NA
4327,Agree,NA
4328,Agree,NA
4329,Agree,NA
4330,NA,NA
4331,NA,NA
4332,Unsure,Possible degradation by nearby peatland draining in 2001
4333,Agree,NA
4334,Unsure,"Possible the pixel was actually cleared - abandoned in 1996, then cleared and planted with oil palms in 1998"
4335,Unsure,Possible the pixel was cleared or degraded by fire in 1999
4336,Agree,NA
4337,Agree,NA
4338,Agree,NA
4339,Agree,NA
4340,NA,NA
4341,NA,NA
4342,Recommend change,More likely cleared abandoned than cleared smallholder
4343,Recommend change,"Probably primary degraded in 1990; also probably cleared - abandoned in 2007, not cleared palm (or possibly degraded nearby clearing in 2007, not positive the pixel was ever cleared)"
4344,NA,NA
4345,Agree,NA
4346,NA,NA
4347,Agree,NA
4348,Recommend change,Already degraded at first cloud free image (1991)
4349,NA,NA
4350,Unsure,"I think the pixel was just degraded, not cleared"
4351,Unsure,Not positive this was primary forest in 1990
4352,NA,NA
4353,NA,NA
4354,NA,NA
4355,NA,NA
4356,NA,NA
4357,NA,NA
4358,Recommend change,2016 probably cleared - abandoned
4359,NA,NA
4360,NA,NA
4361,NA,NA
4362,Agree,NA
4363,Recommend change,"Just cleared - palm in 2008 (can't confirm that fire cleared pixel in 2007, though we could maybe say degraded - nearby clearing that year)"
4364,NA,NA
4365,NA,NA
4366,NA,NA
4367,Agree,NA
4368,NA,NA
4369,NA,NA
4370,Agree,NA
4371,NA,NA
4372,Unsure,Not sure if this is primary forest (may have been deforested in 1988/89)
4373,NA,NA
4374,Agree,NA
4375,Agree,NA
4376,Recommend change,"Degraded selective logging in 2013, not cleared smallholder"
4377,Recommend change,"Cleared fire 1998, cleared fire 2004, cleared abandoned 2014"
4378,NA,NA
4379,Agree,NA
4380,Recommend change,I don't see the degradation event
4381,Agree,NA
4382,Recommend change,"Agree with 2005 event, but degraded again (nearby clearing) in 2016"
4383,Recommend change,"I think the degradation happpened in 2001, not 2000; also pretty sure this was intact forest in 1990"
4384,NA,NA
4385,NA,NA
4386,Recommend change,Cleared again in 2014
4387,NA,NA
4388,Agree,NA
4389,Unsure,Not sure I see the 2005 clearing
4390,NA,NA
4391,Recommend change,"I don't see any change in this pixel, but also not positive the pixel was primary forest in 1990"
4392,Agree,NA
4393,Agree,NA
4394,Unsure,"2003 looks like degraded nearby clearing, not sure pixel was cleared until 2016 (then either fire or abandoned)"
4395,Agree,NA
4396,NA,NA
4397,Recommend change,Either cleared or degraded in 2010 (probably just degraded?)
4398,Recommend change,"I think this is a karst forest, but possible it wasn't forested in 1990, also 1994 change probably selective logging, not peatland draining"
4399,Unsure,"I think this was degraded nearby clearing in 1993, then cleared smallholder in 1996; maybe cleared smallholder again in 2006"
4400,NA,NA
4401,Recommend change,Cleared - fire in 1998; cleared - abandoned in 2007 (or possibly fire); cleared - other in 2009
4402,NA,NA
4403,NA,NA
4404,Agree,NA
4405,NA,NA
4406,NA,NA
4407,Recommend change,Degraded forest in 1990; degraded again by selective logging in 2012
4408,NA,NA
4409,NA,NA
4410,NA,NA
4411,NA,NA
4412,NA,NA
4413,Unsure,"Possible the pixel was just degraded (selective logging, 2005)"
4414,NA,NA
4415,Unsure,"Not sure this pixel really underwent a change, more likely it was rubber in 1990 (bordering primary forest)"
4416,Unsure,Not sure the pixel was degraded until 2015 (intact in 1990 & no earlier change events)
4417,Recommend change,"Agree with 2008 degradation, don’t see 2000 event"
4418,NA,NA
4419,NA,NA
4420,NA,NA
4421,Unsure,"Not sure about the 1997 degradation, also not sure if the 1999 event was fire or abandoned (possible the pixel was just degraded then?); pixel cleared again in 2005, then again in 2014 and 2016 (abandoned both times)"
4422,NA,NA
4423,Agree,NA
4424,Unsure,"I think this was a degraded peat forest in 1990, cleared in 2013 for oil palm"
4425,NA,NA
4426,NA,NA
4427,Agree,NA
4428,Agree,NA
4429,Agree,NA
4430,NA,NA
4431,Recommend change,Non forest
4432,NA,NA
4433,NA,NA
4434,NA,NA
4435,Unsure,Non forest?
4436,Agree,NA
4437,Agree,NA
4438,NA,NA
4439,Recommend change,Cleared by fire in 2016
4440,NA,NA
4441,NA,NA
4442,NA,NA
4443,NA,NA
4444,Unsure,"Not positive the pixel was planted with oil palms in 2012, could have been abandoned (no high res imagery to confirm planting)"
4445,Unsure,I don't see a degradation event
4446,Recommend change,Either cleared or degraded in 2016
4447,Agree,NA
4448,Recommend change,"I don't see the 2014 degradation, not certain about 1998"
4449,NA,NA
4450,Agree,NA
4451,Agree,NA
4452,Recommend change,I think the pixel was actually cleared abandoned in 2001
4453,NA,NA
4454,Unsure,"It looks like the pixel probably  was degraded, but not sure about the date (possibly started around 2008??) or driver (I don’t see any evidence of fire clearing in 2015)"
4455,Unsure,Might have been fire
4456,NA,NA
4457,Agree,NA
4458,NA,NA
4459,Agree,NA
4460,NA,NA
4461,NA,NA
4462,Recommend change,Cleared palm in 2009
4463,Agree,NA
4464,NA,NA
4465,NA,NA
4466,Agree,NA
4467,Unsure,"Possible this was a forested fragment, cleared in 1995"
4468,Agree,NA
4469,NA,NA
4470,NA,NA
4471,NA,NA
4472,Recommend change,1997 event should be changed to 1999 (first cloud free image over pixel after degradation evident)
4473,Recommend change,"Selective logging in 1999, not fire; agree with 2001"
4474,NA,NA
4475,Agree,NA
4476,Agree,NA
4477,Unsure,"Not sure the pixel was forested in 1990; if it was forest, not sure the pixel was cleared in 1999"
4478,Agree,NA
4479,Agree,NA
4480,NA,NA
4481,Unsure,1998 may have been degraded fire; agree with 2012 clearing event; also I think the pixel might have been non forest in 1990
4482,Agree,NA
4483,NA,NA
4484,Unsure,I think this might have been just degraded by fire (or possibly cleared by fire?)
4485,Agree,NA
4486,NA,NA
4487,NA,NA
4488,NA,NA
4489,Agree,NA
4490,NA,NA
4491,Agree,NA
4492,NA,NA
4493,NA,NA
4494,Agree,NA
4495,NA,NA
4496,NA,NA
4497,Agree,NA
4498,Agree,NA
4499,NA,NA
4500,Recommend change,"I think 2015 was just degradation, probably selective logging not fire"
4501,Agree,NA
4502,NA,NA
4503,NA,NA
4504,Agree,NA
4505,Recommend change,"Degraded nearby clearing in 2006, Cleared abandoned in 2010, Cleared abandoned in 2015"
4506,Agree,NA
4507,Agree,NA
4508,NA,NA
4509,Unsure,Could have been cleared fire again in 2007
4510,NA,NA
4511,Agree,NA
4512,Recommend change,More likely cleared - fire in 2007 and 2016
4513,NA,NA
4514,Agree,NA
4515,Agree,NA
4516,Recommend change,Cleared - fire in 2016
4517,Agree,NA
4518,NA,NA
4519,Recommend change,Can't see any degradation in 2016; possible degraded nearby clearing in 2007
4520,NA,NA
4521,Recommend change,Cleared then abandoned in 2011 (not tree plantation)
4522,NA,NA
4523,NA,NA
4524,NA,NA
4525,NA,NA
4526,NA,NA
4527,Agree,NA
4528,Agree,NA
4529,NA,NA
4530,Agree,NA
4531,NA,NA
4532,NA,NA
4533,Recommend change,1994 - cleared abandoned (or possibly fire); also possible the pixel was cleared again 2016 (flooded?)
4534,NA,NA
4535,Agree,NA
4536,NA,NA
4537,NA,NA
4538,Agree,NA
4539,NA,NA
4540,NA,NA
4541,NA,NA
4542,Agree,NA
4543,Agree,NA
4544,NA,NA
4545,NA,NA
4546,Agree,NA
4547,NA,NA
4548,Agree,NA
4549,NA,NA
4550,Agree,NA
4551,Agree,NA
4552,Agree,NA
4553,Agree,NA
4554,NA,NA
4555,NA,NA
4556,Agree,NA
4557,Agree,NA
4558,NA,NA
4559,Agree,NA
4560,NA,NA
4561,NA,NA
4562,NA,NA
4563,NA,NA
4564,NA,NA
4565,NA,NA
4566,Recommend change,More likely cleared fire in 2016
4567,Agree,NA
4568,NA,NA
4569,Unsure,Possibly non forest?
4570,NA,NA
4571,NA,NA
4572,Agree,NA
4573,Unsure,Might have been selective logging
4574,NA,NA
4575,Agree,NA
4576,Agree,NA
4577,Agree,NA
4578,NA,NA
4579,Unsure,I think this was probably degraded forest; agree with clearing date and driver
4580,Agree,NA
4581,Agree,NA
4582,Agree,NA
4583,Agree,NA
4584,NA,NA
4585,Agree,NA
4586,NA,NA
4587,NA,NA
4588,NA,NA
4589,Agree,NA
4590,Agree,NA
4591,NA,NA
4592,NA,NA
4593,Agree,NA
4594,Agree,NA
4595,NA,NA
4596,Agree,NA
4597,Agree,NA
4598,NA,NA
4599,Agree,NA
4600,Unsure,"Not sure if the 2016 clearing was fire, I think it was more likely abandoned"
4601,NA,NA
4602,Agree,NA
4603,Agree,NA
4604,Agree,NA
4605,Agree,NA
4606,Recommend change,Degraded by selective logging in 2009
4607,NA,NA
4608,NA,NA
4609,Agree,NA
4610,Agree,NA
4611,Agree,NA
4612,NA,NA
4613,NA,NA
4614,Agree,NA
4615,Agree,NA
4616,NA,NA
4617,Unsure,Might have been cleared by fire in 1999
4618,NA,NA
4619,NA,NA
4620,NA,NA
4621,Unsure,Not positive the pixel was actually planted with palm after 2014 clearing
4622,Agree,NA
4623,NA,NA
4624,Unsure,Not positive this is a tree plantation; also possible the pixel was actually cleared in 1998
4625,Agree,NA
4626,NA,NA
4627,Agree,NA
4628,Agree,NA
4629,Recommend change,I think this was actually cleared (either smallholder or abandoned) in 2000; possibly cleared again in 2004 and/or 2011
4630,Agree,NA
4631,Agree,NA
4632,NA,NA
4633,Agree,NA
4634,NA,NA
4635,NA,NA
4636,Agree,NA
4637,Agree,NA
4638,Agree,NA
4639,Agree,NA
4640,Unsure,"Might have been a forest fragment in 1990, cleared in 1999 (abandoned), then cleared for palm in 2005"
4641,Unsure,I think degraded fire might be more likely
4642,Agree,NA
4643,NA,NA
4644,Agree,NA
4645,Unsure,"Not sure the 2010 clearing was abandoned, could have been cleared fire"
4646,Agree,NA
4647,Agree,NA
4648,Agree,NA
4649,Agree,NA
4650,Unsure,"Possible the pixel was still forested in 1990, cleared abandoned (or cleared other as a natural disturbance) in 1999"
4651,Unsure,Might have been cleared around 1999/2000 (abandoned?)
4652,NA,NA
4653,Unsure,Not positive this was primary forest in 1990
4654,Unsure,I think this was more likely cleared - abandoned in 2007
4655,NA,NA
4656,NA,NA
4657,NA,NA
4658,NA,NA
4659,NA,NA
4660,NA,NA
4661,Agree,NA
4662,NA,NA
4663,Agree,NA
4664,NA,NA
4665,NA,NA
4666,NA,NA
4667,Recommend change,"I think this pixel was forested (degraded) & unchanged throughout the study period, unless it was rubber?"
4668,Agree,NA
4669,Agree,NA
4670,Unsure,"Near shifting cultivation regrowth areas, also slightly yellow in color, possibly rubber?? Or older fallow?"
4671,NA,NA
4672,Agree,NA
4673,NA,NA
4674,NA,NA
4675,Agree,NA
4676,NA,NA
4677,Agree,NA
4678,Agree,NA
4679,NA,NA
4680,NA,NA
4681,NA,NA
4682,NA,NA
4683,NA,NA
4684,NA,NA
4685,Agree,NA
4686,NA,NA
4687,Recommend change,"I think the pixel was probably just abandoned, not planted with palm"
4688,NA,NA
4689,NA,NA
4690,Unsure,I think the pixel might have been intact forest in 1990
4691,Unsure,Might have actually been cleared (smallholder) in 2005
4692,Agree,NA
4693,NA,NA
4694,Agree,NA
4695,NA,NA
4696,Agree,NA
4697,Agree,NA
4698,NA,NA
4699,Agree,NA
4700,NA,NA
4701,NA,NA
4702,Agree,NA
4703,Agree,NA
4704,Agree,NA
4705,Agree,NA
4706,Recommend change,"I think this was a peat forest (degraded), cleared in 2013 (dried/degraded in 1990, but I don't think it was cleared); cleared either for palm or abandoned (not certain the pixel was planted by 2016)"
4707,NA,NA
4708,Agree,NA
4709,NA,NA
4710,Agree,NA
4711,Agree,NA
4712,NA,NA
4713,Agree,NA
4714,NA,NA
4715,NA,NA
4716,NA,NA
4717,Agree,NA
4718,NA,NA
4719,Unsure,"I don't think the pixel was degraded in 1993, also not sure if 1997 was cleared or degraded"
4720,NA,NA
4721,Agree,NA
4722,Agree,NA
4723,Agree,NA
4724,NA,NA
4725,NA,NA
4726,Agree,NA
4727,Recommend change,"I think this was either degraded or cleared by fire in 1998, not sure about 2002 clearing event, agree with 2006 clearing event"
4728,Agree,NA
4729,NA,NA
4730,Agree,NA
4731,NA,NA
4732,Agree,NA
4733,Recommend change,"Cleared - abandoned in 2001, cleared for palm in 2006"
4734,NA,NA
4735,Agree,NA
4736,Agree,NA
4737,Agree,NA
4738,NA,NA
4739,Recommend change,More likely selective logging
4740,NA,NA
4741,NA,NA
4742,Unsure,Not certain the logging reached the pixel
4743,Agree,NA
4744,NA,NA
4745,Unsure,"I think this was probably already rubber in 1990, then re-planted in 1997"
4746,Unsure,"Not sure I seee 2005 clearing event, also 2016 could have been fire clearing"
4747,Agree,NA
4748,NA,NA
4749,Agree,NA
4750,NA,NA
4751,NA,NA
4752,NA,NA
4753,Recommend change,This is probably a degraded peat forest
4754,NA,NA
4755,Agree,NA
4756,Agree,NA
4757,NA,NA
4758,Agree,NA
4759,NA,NA
4760,Agree,NA
4761,Agree,NA
4762,NA,NA
4763,Agree,NA
4764,Agree,NA
4765,NA,NA
4766,Recommend change,"Pretty sure this is a peat forest, degraded but not changed over study period"
4767,Agree,NA
4768,Agree,NA
4769,NA,NA
4770,NA,NA
4771,Agree,NA
4772,Agree,NA
4773,NA,NA
4774,Agree,NA
4775,Agree,NA
4776,Unsure,Not sure I see degradation event
4777,Recommend change,"I think this was a degraded forest in 1990, possibly degraded again by fire in 1998 and by selective logging in 2003, then cleared in 2005 (for palm)"
4778,Agree,NA
4779,NA,NA
4780,Unsure,"Probably degraded selective logging, not nearby clearing, in 1997"
4781,Recommend change,Clearing not visible until 2000
4782,NA,NA
4783,Agree,NA
4784,Agree,NA
4785,Agree,NA
4786,Recommend change,"Degraded nearby clearing in 2010; also unsure whether the pixel was planted with palms in 2014, could have been cleared/abandoned"
4787,Agree,NA
4788,NA,NA
4789,Agree,NA
4790,Agree,NA
4791,NA,NA
4792,NA,NA
4793,Agree,NA
4794,Recommend change,Degradation not visible until 1999; also possible this was rubber in 1990?
4795,Unsure,"I don't think the pixel was actually cleared in 2016, just adjacent to clearing"
4796,NA,NA
4797,Agree,NA
4798,Unsure,Possibly rubber??
4799,NA,NA
4800,NA,NA
4801,Unsure,"I think this was a degraded forest in 1990, cleared for palm in 2009"
4802,Agree,NA
4803,Agree,NA
4804,Unsure,Not sure the pixel was actually cleared in 2006
4805,Agree,NA
4806,Unsure,I think clearing more likely happened in either 2001 or 2004
4807,Agree,NA
4808,NA,NA
4809,Agree,NA
4810,NA,NA
4811,NA,NA
4812,Unsure,Possible this was forested??
4813,Agree,NA
4814,Unsure,Might have already been rubber in 1990
4815,Agree,NA
4816,Agree,NA
4817,NA,NA
4818,Agree,NA
4819,Agree,NA
4820,NA,NA
4821,NA,NA
4822,Agree,NA
4823,Agree,NA
4824,NA,NA
4825,NA,NA
4826,NA,NA
4827,Recommend change,Degraded nearby clearing again in 2013
4828,NA,NA
4829,Recommend change,"Not cleared, either degraded selective logging or degraded nearby peatland draining"
4830,Agree,NA
4831,Agree,NA
4832,Agree,NA
4833,Agree,NA
4834,Agree,NA
4835,Agree,NA
4836,NA,NA
4837,Agree,NA
4838,Recommend change,"Agree with 2010 event, don't see 2003 event"
4839,Agree,NA
4840,Unsure,"Possible the pixel was actually cleared in 1999, not just degraded"
4841,Agree,NA
4842,Agree,NA
4843,NA,NA
4844,NA,NA
4845,NA,NA
4846,Agree,NA
4847,Agree,NA
4848,Agree,NA
4849,Agree,NA
4850,NA,NA
4851,Unsure,Not sure if this was cleared abandoned or cleared fire
4852,Agree,NA
4853,NA,NA
4854,NA,NA
4855,Unsure,Not sure I see degradation event
4856,Unsure,"Degradation should probably be attributed to 2016, since the pixel not visible in 2015 (cloud shadow)"
4857,Agree,NA
4858,Agree,NA
4859,NA,NA
4860,Agree,NA
4861,NA,NA
4862,Agree,NA
4863,NA,NA
4864,Recommend change,"Pixel not visible in 2011, 2012 looks like clearing for road construction"
4865,Agree,NA
4866,NA,NA
4867,NA,NA
4868,Agree,NA
4869,NA,NA
4870,Agree,NA
4871,NA,NA
4872,NA,NA
4873,Unsure,2015 could have been a fire event
4874,NA,NA
4875,Recommend change,Degraded by selective logging in 2012
4876,NA,NA
4877,Recommend change,"I don't think the pixel was cleared in 2007, possible degraded by selective logging (or maybe cleared road?)"
4878,NA,NA
4879,Recommend change,"I think this pixel was probably cleared in 1995, doesn't seem to have been cleared again"
4880,NA,NA
4881,NA,NA
4882,Agree,NA
4883,NA,NA
4884,Agree,NA
4885,Recommend change,"I don't think the pixel was actually cleared in 2001, either degraded nearby clearing in 2003, or cleared smallholder in 2003"
4886,NA,NA
4887,NA,NA
4888,NA,NA
4889,Agree,NA
4890,NA,NA
4891,Recommend change,"Not positive the pixel was cleared, if so it was cleared in 2000"
4892,Agree,NA
4893,NA,NA
4894,Agree,NA
4895,Recommend change,"I don’t see the 1997 clearing, pixel probably degraded but I don't think it was cleared"
4896,Agree,NA
4897,NA,NA
4898,Agree,NA
4899,Agree,NA
4900,NA,NA
4901,NA,NA
4902,Agree,NA
4903,NA,NA
4904,Agree,NA
4905,NA,NA
4906,Agree,NA
4907,Agree,NA
4908,NA,NA
4909,NA,NA
4910,NA,NA
4911,Agree,NA
4912,NA,NA
4913,Agree,NA
4914,NA,NA
4915,Unsure,"Not positive this was primary forest at start of study period, also I don't think the pixel was ever planted as a tree plantation, more likely cleared - abandoned"
4916,NA,NA
4917,NA,NA
4918,NA,NA
4919,NA,NA
4920,Agree,NA
4921,Agree,NA
4922,NA,NA
4923,Unsure,I think this may have been a forest fragment
4924,Recommend change,I think this is probably non-primary forest (an older fallow area)
4925,NA,NA
4926,NA,NA
4927,Agree,NA
4928,NA,NA
4929,NA,NA
4930,Agree,NA
4931,Agree,NA
4932,NA,NA
4933,NA,NA
4934,Recommend change,Degraded in 1999 by nearby clearing
4935,Agree,NA
4936,Agree,NA
4937,NA,NA
4938,Agree,NA
4939,Unsure,"I think the pixel was actually degraded in 2014, not 2013"
4940,NA,NA
4941,Agree,NA
4942,Agree,NA
4943,NA,NA
4944,NA,NA
4945,Agree,NA
4946,Unsure,Not certain I see the degradation event
4947,NA,NA
4948,Agree,NA
4949,Agree,NA
4950,Agree,NA
4951,Agree,NA
4952,Agree,NA
4953,Agree,NA
4954,Agree,NA
4955,NA,NA
4956,Agree,NA
4957,Recommend change,Cleared abandoned again in 2003; then cleared palm in 2009
4958,NA,NA
4959,Agree,NA
4960,NA,NA
4961,NA,NA
4962,NA,NA
4963,Agree,NA
4964,Agree,NA
4965,Agree,NA
4966,NA,NA
4967,NA,NA
4968,NA,NA
4969,Agree,NA
4970,NA,NA
4971,NA,NA
4972,NA,NA
4973,Agree,NA
4974,Agree,NA
4975,NA,NA
4976,Agree,NA
4977,Recommend change,"I think the second change was probably abandoned, not tree plantation"
4978,Agree,NA
4979,NA,NA
4980,Unsure,Not positive the pixel was forested in 1990
4981,NA,NA
4982,NA,NA
4983,Agree,NA
4984,Agree,NA
4985,NA,NA
4986,Unsure,"Not sure I see the 2010 degradation, possible the pixel was degraded earlier? Around 2003?"
4987,Unsure,Might have been cleared a second time in 2004
4988,Recommend change,Don't see 2002 clearing
4989,Agree,NA
4990,Unsure,"Degraded by fire in 1998? (or cleared by fire?); also it looks like the pixel was probably planted in 2015, but no high res imagery to confirm that"
4991,Agree,NA
4992,NA,NA
4993,NA,NA
4994,Recommend change,"I think the pixel is forested, probably degraded but no change during study period (or degraded nearby clearing in 1992?)"
4995,NA,NA
4996,Agree,NA
4997,Recommend change,Pixel not visible until 1998
4998,Recommend change,"Degradation visible in 2014, not 2013"
4999,Agree,NA
5000,Agree,NA
5001,Unsure,Possible the pixel was forested in 1990 then cleared in 2003??
5002,NA,NA
5003,Agree,NA
5004,NA,NA
5005,NA,NA
5006,Agree,NA
5007,NA,NA
5008,NA,NA
5009,Agree,NA
5010,Recommend change,"Don’t agree with degradation event, do agree with clearing event"
5011,Agree,NA
5012,Agree,NA
5013,Agree,NA
5014,NA,NA
5015,Agree,NA
5016,Agree,NA
5017,Agree,NA
5018,Agree,NA
5019,Recommend change,"This was cleared smallholder  in 1996, not cleared abandoned"
5020,Agree,NA
5021,Recommend change,Clearing not actually visible within pixel until 1998
5022,Agree,NA
5023,NA,NA
5024,Agree,NA
5025,NA,NA
5026,Recommend change,I think the pixel was probably just degraded (fire maybe?) rather than cleared
5027,Unsure,I don't see the clearing event
