ID,LINK,PATH,PATH_1,PATH_3,PATH_5,Version,FINAL_LU_UMD,TRAJECTORY,ISLAND,Checked,NOTES,X1990_LC,X1990_CONF,X1990_NOTES,CH1_YR,CH1_PCF,CH1_TYPE,CH1_CONF,CH1_NOTES,CH2_YR,CH2_PCF,CH2_TYPE,CH2_CONF,CH2_NOTES,CH3_YR,CH3_PCF,CH3_TYPE,CH3_CONF,CH3_NOTES,CH4_YR,CH4_PCF,CH4_TYPE,CH4_CONF,CH4_NOTES,CH5_YR,CH5_PCF,CH5_TYPE,CH5_CONF,CH5_NOTES,CH6_YR,CH6_PCF,CH6_TYPE,CH6_CONF,CH6_NOTES,FINAL_LU,USER,CLASS_NOTES,NOTES_FINAL,CONF_FINAL,CHANGE_E_CONF,DISAGREEMENT_EDITS,DISAGREEMENT_NOTES,DEG_YR_FIRST,DEG_TYPE_FIRST,CLEAR_YR_FIRST,CLEAR_TYPE_FIRST,AGREE_DISAGREE,SPOT,HIGHRES_GE,FY_CF,Editor,NUM_CHANGE,TREE_COVER,LOSS_YEAR,KLHK_CLASS_1990,KLHK_CLASS_2000,KLHK_CLASS_2012,Sveta_2001,Belinda_2000,INCAS_2000,INCAS_2012,1990 status,2000 status,2001 status,2012 status,Team
452,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample452.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample452.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Degraded - Natural disturbance,DEG,Irian_Jaya,Unsure,Might have been nearby clearing,Primary degraded,HIGH,NA,2001,2000,Degraded - Natural disturbance,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Zuraidah checked,NA,NA,HIGH,HIGH,NA,NA,2001,Degraded - Natural disturbance,0,NA,Disagree - major,YES,none,1993,NA,1,95,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
754,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample754.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample754.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Palm estate,DEG_DEG_CLEARED,Irian_Jaya,Recommend change,"Pixel not visible in 1999, so we don't know if it was degraded by nearby clearing or just cleared directly - just need to list 2000 event; also, based on SPOT image, looks like the 2000 clearing was cleared - abandoned (no planted palms visible 10+ years after clearing event)",Primary degraded,HIGH,No available data during 1990-1994,1997,1995,Degraded - Selective logging,HIGH,NA,2000,1997,Cleared - Smallholder,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Rizky checked,Sawit,NA,HIGH,HIGH,No edits needed,NA,1997,Degraded - Selective logging,2000,Cleared - Palm estate,Disagree - major,YES,none,1995,Rizky checked,3,0,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NA,NON,NON,Team_3
168,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample168.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample168.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,CLEARED,Irian_Jaya,Unsure,"I think this is probably cleared - settlement, not cleared smallholder",Primary degraded,HIGH,NA,1994,1993,Cleared - Settlement,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pemukiman,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,1993,Cleared - Smallholder,Agree,YES,none,1990,Tatik checked,1,89,NA,NON,NON,NON,NON,NON,NON,NON,FOREST,NON,NON,NON,Team_3
1577,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1577.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1577.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,CLEARED,Irian_Jaya,Recommend change,"Pixel cloud covered in 2015 & 2016, so can't confirm whether the pixel was cleared (no high res imagery shows this either)",Primary degraded,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2015,Cleared - Smallholder,Disagree - minor,YES,none,1993,NA,1,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
562,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample562.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample562.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,CLEARED_CLEARED,Irian_Jaya,Recommend change,I don't see the 2010 clearing; agree with 2016 smallholder clearing;  pixel might have been cleared for smallholder land use in 2014,Primary degraded,HIGH,NA,2006,2005,Degraded - Nearby clearing,HIGH,NA,2011,2010,Degraded - Nearby clearing,HIGH,NA,2014,2013,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2010,Cleared - Abandoned,Disagree - major,YES,2016,1990,NA,2,98,2013,FOREST,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,FOREST,FOREST,NON,Team_3
1817,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1817.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1817.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Smallholder,DEG_DEG_CLEARED,Irian_Jaya,Unsure,Not positive the pixel was actually cleared,Primary degraded,HIGH,NA,1998,1997,Degraded - Nearby clearing,HIGH,NA,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Diana checked,NA,NA,HIGH,HIGH,NA,NA,1997,Degraded - Nearby clearing,2015,Cleared - Smallholder,Disagree - major,YES,2015,1990,NA,3,98,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
1693,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1693.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1693.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Other,CLEARED,Irian_Jaya,Recommend change,"I don't think this pixel changed, 2005 NDVI change probably due to cloud cover",Primary intact,LOW,NA,,,,,,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Inggit checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2005,Cleared - Other,Agree,YES,none,1993,NA,1,95,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_3
7,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample7.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample7.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Other,CLEARED,Irian_Jaya,Unsure,Not positive the pixel was cleared,Primary degraded,HIGH,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Tatik checked,NA,NA,LOW,HIGH,NA,NA,0,NA,2016,Cleared - Other,Disagree - minor,YES,none,1999,NA,1,83,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
933,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample933.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample933.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Fire,DEG_CLEARED,Irian_Jaya,Unsure,"Agree with change event, but not certain the pixel was forested in 1990 (could be a non-forested wetland)",Non forest,HIGH,NA,,,,,NA,,,,,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,1993,Degraded - Nearby clearing,2016,Cleared - Fire,Disagree - major,YES,none,1990,Rizky checked,2,85,NA,FOREST,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
120,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample120.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample120.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Fire,DEG_CLEARED,Irian_Jaya,Recommend change,"I don't see any nearby clearing in 1999, possible the pixel was degraded by fire that year, then cleared by fire in 2016",Primary intact,HIGH,NA,2016,2015,Cleared - Fire,LOW,Naturally,,,,,,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Tatik checked,NA,NA,HIGH,HIGH,Edited entry,NA,1999,Degraded - Natural disturbance,2016,Cleared - Fire,Disagree - minor,YES,2015,1990,Tatik checked,2,89,NA,FOREST,FOREST,FOREST,BUFFER,NON,NON,FOREST,FOREST,FOREST,FOREST,FOREST,Team_3
2114,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2114.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2114.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,CLEARED,Irian_Jaya,Unsure,"Might have been smallholder or settlement, not positive",Primary degraded,HIGH,NA,2002,2001,Cleared - Smallholder,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Pertanian Lahan Kering Campur Semak,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,1996,Cleared - Abandoned,Disagree - major,YES,none,1990,NA,1,97,2011,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,Team_3
2096,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2096.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample2096.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,CLEARED,Irian_Jaya,Unsure,"This might just be natural change, which should be in the cleared - other category; also possible the pixel wasn't ever actually cleared",Primary intact,LOW,NA,2000,1996,Degraded - Natural disturbance,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Sekunder,Yazid checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2000,Cleared - Abandoned,Agree,YES,none,1996,NA,1,87,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,FOREST,NA,NON,NON,Team_3
1227,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1227.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1227.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,CLEARED_CLEARED,Irian_Jaya,Recommend change,"Agree with clearing events, pixel also degraded - nearby clearing in 1994",Primary degraded,HIGH,NA,1994,1992,Degraded - Nearby clearing,HIGH,NA,2009,2008,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Anna checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,2001,Cleared - Abandoned,Disagree - major,YES,none,1990,NA,2,90,NA,FOREST,NON,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NA,NON,Team_3
1368,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1368.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1368.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,CLEARED_CLEARED,Irian_Jaya,Recommend change,"Cleared again in 2016, also not sure if this was abandoned or cleared - other",Primary intact,HIGH,NA,2009,2008,Degraded - Natural disturbance,LOW,NA,2016,2015,Cleared - Fire,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,2001,Cleared - Abandoned,Disagree - major,YES,none,1990,Anna checked,2,97,2011,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,FOREST,FOREST,NA,NON,Team_3
1080,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1080.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1080.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Cleared - Abandoned,DEG_CLEARED,Irian_Jaya,Unsure,"I think this might have been cleared smallholder, not cleared abandoned",Primary degraded,HIGH,NA,1998,1997,Degraded - Nearby clearing,HIGH,NA,2009,2008,Cleared - Abandoned,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar,Yazid checked,NA,NA,HIGH,HIGH,No edits needed,NA,1998,Degraded - Nearby clearing,2009,Cleared - Abandoned,Disagree - minor,YES,none,1990,Yazid checked,2,98,2009,NON,NON,NON,NON,NON,FOREST,NON,FOREST,FOREST,FOREST,NON,Team_3
14,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample14.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample14.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Recommend change,Pretty sure this is still forested (possibly degraded),Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Tatik checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Agree,YES,none,1990,NA,0,76,NA,NON,NON,NON,NON,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
158,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample158.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample158.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,I think this might actually be a swamp forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Tatik checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2009,1990,Tatik checked,0,89,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
246,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample246.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample246.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,I think this might be forest  (either forest or shrubland),Primary intact,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Zuraidah checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Agree,YES,2012,1990,NA,0,89,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
256,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample256.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample256.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"Probably forest, degraded by fire in 1998",Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Zuraidah checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,none,1990,Zuraidah checked,0,97,NA,FOREST,NON,NON,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
266,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample266.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample266.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Probably forest,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Zuraidah checked,belukar mangrove,NA,HIGH,HIGH,Edited entry,changed the class from 'belukar' to 'belukar rawa',0,NA,0,NA,Disagree - major,YES,2016,1990,Zuraidah checked,0,100,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
312,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample312.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample312.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"I think this might be forest, degraded (or possibly cleared?) in 1999 and 2016 by fire",Primary intact,LOW,NA,1999,1997,Degraded - Natural disturbance,LOW,NA,2016,2015,Cleared - Fire,HIGH,"fire could have taken place in 2015, but recorded in 2016",0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Lahan Terbuka,Zuraidah checked,NA,NA,HIGH,HIGH,Edited entry,changed from 'primary intact' to 'non forest',0,NA,0,NA,Disagree - major,YES,none,1990,Zuraidah checked,0,83,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
355,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample355.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample355.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,I think the pixel was actually forested,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Zuraidah checked,NA,NA,HIGH,HIGH,Edited entry,changed from 'primary intact' to 'non forest',0,NA,0,NA,Disagree - major,YES,2015,1990,Zuraidah checked,0,70,NA,FOREST,FOREST,FOREST,BUFFER,NON,NON,NON,NON,NON,NON,NON,Team_3
366,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample366.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample366.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"Boundary pixel, but probably +50% forest",Non forest,LOW,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Zuraidah checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,none,1990,Zuraidah checked,0,95,NA,NON,NON,NON,FOREST,FOREST,NON,NON,NON,NON,NON,NON,Team_3
495,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample495.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample495.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"Boundary pixel, might have been +50% forested (though it would have been degraded)",Primary degraded,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Sekunder,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2008,1996,Anna checked,0,90,2012,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
559,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample559.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample559.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Might have been forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,none,1991,Anna checked,0,90,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,NON,NON,NON,NON,NON,NON,Team_3
563,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample563.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample563.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,"I think this was probably forested, possibly degraded by fire in 2016",Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,based on Landsat 2016,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2013,1990,Anna checked,0,85,NA,FOREST,FOREST,FOREST,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
728,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample728.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample728.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Might have been forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Rizky checked,NA,NA,HIGH,HIGH,NA,NA,0,NA,0,NA,Agree,YES,none,1990,NA,0,86,NA,NON,NON,NON,BUFFER,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
853,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample853.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample853.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Recommend change,I think this is probably forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Agree,YES,2012,1995,Rizky checked,0,91,NA,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
893,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample893.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample893.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Possible the pixel was forested?,Primary intact,LOW,from google earth,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Primer,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,2013,1994,Rizky checked,0,74,NA,NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
897,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample897.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample897.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Pixel might have been forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Rizky checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - minor,YES,none,1990,Rizky checked,0,95,NA,FOREST+NON,NON,NON,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
1043,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1043.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1043.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Possibly forested?,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Yazid checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,none,1990,Yazid checked,0,72,NA,FOREST,NON,NON,NON,NON,NON,NON,NON,NON,NON,NON,Team_3
1240,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1240.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1240.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Possibly forested?,Non forest,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Belukar Rawa,Anna checked,NA,NA,HIGH,HIGH,Edited entry,NA,0,NA,0,NA,Disagree - major,YES,2003,1990,Anna checked,0,90,NA,NON,NON,NON,FOREST,FOREST,NON,NON,NON,NON,NON,NON,Team_3
1282,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1282.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1282.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Unsure,Possibly forested?,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,NA,NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,YES,2012,1995,Anna checked,0,97,NA,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,FOREST,NON,NON,NON,NON,Team_3
1453,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1453.html,file:///J:/Indonesia_samples/pages_new/Irian_Jaya_sample1453.html,file:///J:/Indonesia_samples/pages_new/,_sample,.html,February version,Non forest,NO_CHANGE,Irian_Jaya,Recommend change,Pretty sure this area is forested,Primary intact,HIGH,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,Hutan Rawa Primer,Anna checked,"Data Spot tidak ada nilai pada sample piksel, interprestasi berdasarkan Google Earth",NA,HIGH,HIGH,No edits needed,NA,0,NA,0,NA,Disagree - major,NO,none,1990,Anna checked,0,85,NA,FOREST,FOREST,FOREST,NON,NON,FOREST,FOREST,NON,NON,NON,NON,Team_3
